RequestorID,Entry_date,Behavior,Reputation,Like_list_len,Block_list_len,ratings,mid_thres,low_thre
73,0,40,0.6039295345497846,642,131,28553,37,12
74,0,13,-0.08834843032634322,539,119,8059,45,11
75,0,86,1.0,700,243,26091,35,20
76,0,72,1.0,845,228,27936,22,18
77,0,87,1.0,730,125,23690,31,11
78,0,63,1.0,641,139,20007,39,12
79,0,82,1.0,507,118,24856,49,11
80,0,81,1.0,722,119,28411,31,11
81,0,73,1.0,740,239,26033,31,20
82,0,93,1.0,544,155,30089,48,13
83,0,75,1.0,818,150,29514,23,13
84,0,21,0.0,650,211,27737,36,18
85,0,43,0.7213417598444336,676,165,20570,37,14
86,0,69,1.0,678,139,30053,37,12
87,0,97,1.0,616,123,31869,43,10
88,0,72,1.0,724,246,26263,33,20
89,0,24,0.08915869511896002,527,227,24462,49,19
90,0,75,1.0,537,128,25487,48,11
91,0,90,1.0,810,151,22981,24,13
92,0,17,-0.024060785141409878,869,123,16583,21,10
93,0,20,-0.0040222507488232775,545,140,23370,48,12
94,0,20,-0.003659438626542609,719,217,25687,34,17
95,0,41,0.6537142440163456,750,234,27408,30,19
96,0,30,0.25597636314799893,790,116,26061,27,10
97,0,94,1.0,792,222,29795,26,18
98,0,53,1.0,833,207,29073,21,17
99,0,85,1.0,812,236,28156,25,19
100,0,89,1.0,598,233,24147,41,20
101,1,91,1.0,653,218,26201,37,18
102,1,34,0.39353786566099275,729,234,29433,33,19
103,1,25,0.13304514889529298,732,194,24984,32,16
104,1,33,0.3540204271123491,726,150,26925,33,13
105,2,100,1.0,626,154,27554,41,13
106,2,82,1.0,714,169,29648,31,15
107,2,42,0.6841600613653797,866,156,31288,21,13
108,2,81,1.0,590,227,26809,41,20
109,3,54,1.0,775,134,28953,27,12
110,3,33,0.34894941090095444,581,195,28603,44,16
111,3,47,0.8615633532207503,816,235,29667,24,19
112,4,68,1.0,681,216,23885,37,17
113,5,96,1.0,589,235,31864,45,19
114,5,35,0.43435310334265037,785,190,26117,27,16
115,6,90,1.0,577,166,25757,45,14
116,6,20,-0.004725897920604915,739,172,20102,33,14
117,6,20,-0.0036377560788818687,537,229,26115,49,18
118,6,9,-1.0,1,0,1,25,19
119,6,79,1.0,706,130,22234,34,11
120,7,19,-1.0,1,0,1,25,18
121,7,66,1.0,729,172,25211,25,16
122,8,90,1.0,697,126,21277,34,11
123,8,94,1.0,536,136,28742,48,12
124,8,23,0.05228907932725356,723,218,21821,34,17
125,9,18,-0.016585040071237758,757,132,17968,31,11
126,9,58,1.0,560,184,26323,47,15
127,9,69,1.0,567,247,25273,47,20
128,9,56,1.0,598,152,24604,43,13
129,10,59,1.0,712,210,23395,30,18
130,10,4,-1.0,1,0,1,49,13
131,10,26,0.16481341877120242,614,212,21224,41,17
132,11,29,0.22231251828495271,691,159,30763,34,14
133,11,69,1.0,676,147,28399,35,13
134,11,6,-1.0,1,0,1,35,19
135,11,43,0.7209407507914971,574,186,28743,46,15
136,12,63,1.0,655,125,22527,38,11
137,12,19,-1.0,0,0,1,49,15
138,12,77,1.0,603,237,27123,43,20
139,13,97,1.0,563,159,24477,45,14
140,14,6,-1.0,0,0,1,22,12
141,15,40,0.6052249637155298,696,118,27560,35,10
142,15,14,-1.0,1,0,1,32,19
143,16,77,1.0,609,209,21228,42,17
144,16,17,-0.02685681192992616,804,183,13814,21,16
145,17,94,1.0,844,132,29775,23,11
146,17,24,0.08721772475500639,705,194,23470,30,17
147,18,67,1.0,581,136,29410,45,12
148,18,95,1.0,586,190,30495,44,16
149,18,20,-0.005230839208551285,540,156,17588,46,14
150,18,32,0.3285935977480241,746,233,27709,30,19
151,19,69,1.0,743,221,21341,24,20
152,20,43,0.7195401535036715,565,193,30097,46,16
153,21,50,0.9633057314499107,545,150,24636,48,13
154,21,94,1.0,719,238,26891,32,20
155,21,70,1.0,806,166,30588,25,14
156,21,96,1.0,554,227,26652,47,19
157,21,49,0.9339766378872524,809,215,25597,25,17
158,22,27,0.1831470048389788,740,135,29965,31,12
159,22,66,1.0,816,225,24362,21,19
160,22,97,1.0,650,169,23461,39,14
161,22,54,1.0,688,136,24553,35,12
162,23,93,1.0,614,182,27186,39,16
163,23,39,0.5767020792856847,703,160,24191,33,14
164,23,87,1.0,558,126,23964,46,11
165,24,87,1.0,701,228,28918,35,18
166,24,90,1.0,603,223,26041,41,19
167,25,55,1.0,543,190,26640,48,16
168,25,17,-1.0,1,0,1,32,18
169,25,53,1.0,731,226,23477,31,19
170,25,58,1.0,707,134,23586,33,12
171,25,64,1.0,739,189,23220,30,16
172,26,23,0.05522567625257112,647,228,25767,39,18
173,26,41,0.6666053019145802,604,118,21728,41,10
174,26,33,0.35787192393736017,716,235,28608,34,19
175,26,50,0.9614670981661273,657,230,23175,37,20
176,27,84,1.0,703,234,22441,35,19
177,28,23,0.05732773300034056,793,186,26427,26,15
178,28,61,1.0,675,212,25839,36,17
179,28,46,0.8177706746463548,558,164,29408,46,14
180,29,24,0.09735621521335808,731,219,21560,30,18
181,30,39,0.5883480668867824,769,233,18778,25,20
182,30,8,-1.0,1,0,1,41,12
183,30,8,-1.0,1,0,1,37,17
184,30,86,1.0,615,151,24832,41,13
185,31,7,-1.0,1,0,1,35,14
186,32,75,1.0,632,234,23419,40,19
187,32,63,1.0,709,212,24251,34,17
188,33,92,1.0,550,108,18393,43,10
189,33,87,1.0,603,126,24660,42,11
190,33,17,-1.0,1,0,1,29,13
191,33,98,1.0,568,182,28845,46,15
192,34,57,1.0,727,218,22887,30,19
193,34,72,1.0,676,167,23038,36,14
194,34,80,1.0,684,180,25330,35,15
195,34,76,1.0,591,167,20839,44,14
196,34,99,1.0,716,212,23672,33,17
197,35,48,0.9029359141184125,865,171,24592,21,14
198,35,19,-0.011772112055398175,542,136,15885,48,12
199,36,96,1.0,719,209,25826,32,17
200,36,49,0.9355602314571279,583,242,22812,45,20
201,36,70,1.0,627,155,22193,40,13
202,36,78,1.0,593,180,21229,43,15
203,36,31,0.2936635167060412,819,235,23704,24,19
204,37,99,1.0,771,136,26835,28,12
205,37,7,-1.0,0,0,1,41,12
206,37,51,1.0,689,150,14263,31,14
207,37,33,0.3624574485329875,526,122,24676,50,10
208,37,37,0.5280090840272521,781,177,18494,22,16
209,38,43,0.7278568150527766,789,155,21790,28,13
210,38,16,-0.03579899199525645,698,223,13492,34,19
211,38,51,1.0,792,225,22149,24,19
212,38,76,1.0,539,169,21857,48,14
213,39,98,1.0,708,229,27440,34,18
214,39,6,-1.0,0,1,1,23,19
215,39,21,0.0,740,209,23117,28,18
216,39,39,0.5784172661870504,788,167,26410,25,14
217,40,19,-0.011003495902343974,570,133,17449,47,11
218,40,73,1.0,774,150,23159,28,13
219,40,21,0.0,756,178,16808,26,15
220,40,60,1.0,720,195,22753,33,16
221,41,7,-1.0,1,0,1,26,15
222,41,49,0.9351925279760331,559,234,22698,47,19
223,41,88,1.0,776,235,24243,26,20
224,41,3,-1.0,1,0,1,39,15
225,41,12,-1.0,0,1,1,38,16
226,42,16,-1.0,1,0,1,21,16
227,42,37,0.526552579573645,572,206,23783,45,17
228,42,50,0.9635859659781288,645,186,26336,39,15
229,42,6,-1.0,1,0,1,23,20
230,43,63,1.0,566,131,22476,45,12
231,43,16,-0.04252102428422942,719,133,10583,27,13
232,44,14,-1.0,1,0,1,35,12
233,44,87,1.0,735,187,23239,32,15
234,45,93,1.0,767,187,21134,29,15
235,46,66,1.0,541,182,21866,48,15
236,46,55,1.0,696,132,21171,34,12
237,46,54,1.0,607,233,17763,43,19
238,46,75,1.0,753,247,23642,31,20
239,47,66,1.0,820,119,23098,24,10
240,47,75,1.0,540,193,20060,48,16
241,47,39,0.5826639727985019,678,131,20293,37,11
242,47,11,-1.0,1,0,1,48,19
243,48,78,1.0,659,148,19291,36,13
244,48,72,1.0,636,189,16378,39,16
245,48,29,0.24036203522504893,508,225,20440,50,19
246,49,33,0.3652241628657248,670,193,17978,37,16
247,49,38,0.5607743408760639,534,137,19268,49,12
248,49,22,0.02938076416337286,656,183,22770,38,15
249,50,88,1.0,529,241,20492,49,20
250,50,31,0.30088532883642494,793,242,23720,27,20
251,51,1,-1.0,1,0,1,49,15
252,51,81,1.0,732,121,19425,32,10
253,51,60,1.0,742,227,16453,31,18
254,51,24,0.09692893268679284,638,115,19179,38,10
255,52,63,1.0,827,245,24373,23,20
256,52,92,1.0,655,210,13846,38,17
257,52,31,0.3042931734674144,578,131,20684,46,11
258,52,90,1.0,592,122,21269,45,10
259,52,35,0.4568894489410168,631,199,20633,38,17
260,53,28,0.22072072072072071,681,117,16872,36,10
261,53,20,-0.0057349457673606784,580,199,16042,42,17
262,53,89,1.0,772,139,22543,29,12
263,54,26,0.16921918152146623,616,140,15932,41,12
264,55,28,0.22164104430091877,740,138,21986,32,12
265,55,34,0.417180536052262,762,234,16379,29,19
266,55,20,-0.005944931163954944,843,196,15980,21,16
267,55,91,1.0,518,151,17425,50,13
268,56,86,1.0,694,230,21040,37,18
269,56,50,0.967306981898781,764,204,16242,27,17
270,57,64,1.0,600,131,19870,44,11
271,57,71,1.0,731,126,22582,30,11
272,58,42,0.7034260703325451,728,225,19877,31,18
273,58,83,1.0,660,233,20485,37,20
274,58,11,-1.0,0,0,1,35,17
275,58,49,0.9359641866575835,570,123,20551,47,10
276,59,12,-1.0,0,0,1,27,13
277,59,62,1.0,683,182,19551,34,16
278,60,75,1.0,513,114,20474,50,10
279,61,1,-1.0,1,0,1,33,10
280,61,90,1.0,818,133,17380,21,12
281,62,27,0.19783072751399067,509,238,17333,50,20
282,62,36,0.4935238486842105,662,234,19456,38,19
283,62,3,-1.0,1,0,1,24,19
284,62,75,1.0,730,185,16771,29,16
285,63,34,0.41878944995491435,626,183,17744,41,15
286,64,40,0.6255339067345387,547,189,17091,43,17
287,65,98,1.0,696,127,15748,34,11
288,65,99,1.0,597,246,15707,44,20
289,65,45,0.7923808439154946,740,188,17561,30,16
290,65,2,-1.0,1,0,1,50,19
291,65,31,0.3092714424951267,814,131,16416,24,11
292,66,32,0.3455704822633566,662,188,16153,37,16
293,66,49,0.9370143149284254,594,128,14670,43,11
294,66,38,0.5685775515671042,523,166,14932,50,14
295,66,11,-1.0,1,0,1,34,16
296,67,3,-1.0,0,1,1,25,14
297,67,39,0.5981852422530388,674,185,11682,30,17
298,67,51,1.0,830,189,15783,22,16
299,67,46,0.8257393565160871,601,118,15385,38,12
300,67,70,1.0,703,237,19155,36,19
301,68,27,0.1992469155584041,686,225,12482,36,18
302,68,71,1.0,516,208,15597,49,17
303,68,36,0.499027489626556,585,181,15424,44,15
304,68,97,1.0,641,116,15630,38,10
305,68,43,0.7360982534098623,732,187,16203,32,15
306,69,99,1.0,616,147,14812,40,13
307,70,29,0.25206611570247933,694,187,14036,34,16
308,70,43,0.739547948784949,857,217,15308,21,17
309,70,13,-0.18233082706766918,532,162,3724,42,16
310,70,24,0.09838942157047063,850,188,15957,22,15
311,71,89,1.0,703,137,14646,34,12
312,71,93,1.0,710,211,15620,33,17
313,71,57,1.0,744,234,10637,31,19
314,71,53,1.0,822,216,10974,22,18
315,71,89,1.0,585,216,9755,42,18
316,72,84,1.0,759,223,12381,26,20
317,72,69,1.0,784,122,17300,28,10
318,73,89,1.0,784,132,15665,29,11
319,73,94,1.0,755,223,12067,29,18
320,73,70,1.0,585,223,14100,43,19
321,73,73,1.0,544,218,12371,46,19
322,74,53,1.0,565,171,15188,47,14
323,75,72,1.0,542,119,11620,48,10
324,76,88,1.0,516,138,11992,50,12
325,77,34,0.425983638488508,625,183,10268,33,17
326,77,18,-0.028485025851136474,811,213,10251,24,17
327,77,20,-0.010669362084456424,656,182,8904,39,15
328,77,26,0.17750172532781228,691,111,7245,24,12
329,77,32,0.34776324347763243,573,242,13837,46,20
330,78,68,1.0,610,152,11598,42,13
331,78,54,1.0,739,165,13561,31,14
332,78,21,0.0,703,114,12543,33,10
333,78,54,1.0,454,109,11145,49,12
334,78,7,-1.0,0,0,1,49,13
335,79,92,1.0,749,160,10017,29,14
336,79,74,1.0,664,136,11054,38,12
337,79,14,-0.11153150189175852,687,121,6079,36,10
338,80,62,1.0,639,133,10685,39,12
339,81,79,1.0,765,117,7634,22,12
340,81,58,1.0,801,189,9280,24,16
341,82,67,1.0,579,114,10704,41,11
342,82,61,1.0,786,126,9817,24,12
343,83,40,0.6317004617546678,805,212,9962,24,17
344,83,71,1.0,661,111,7129,31,12
345,84,82,1.0,776,206,9071,23,18
346,85,18,-0.059813084112149535,510,151,3745,38,16
347,85,9,-1.0,1,0,1,33,12
348,85,82,1.0,566,94,8370,37,10
349,85,70,1.0,573,143,5164,29,16
350,86,1,-1.0,1,0,1,27,17
351,87,88,1.0,782,239,5234,26,20
352,87,67,1.0,482,187,6627,44,19
353,87,58,1.0,396,99,3784,49,12
354,88,57,1.0,680,216,3750,32,20
355,88,37,0.5400585912622596,665,155,7851,38,13
356,88,66,1.0,735,160,6689,30,14
357,88,19,-0.0377639751552795,470,171,4025,44,17
358,89,74,1.0,471,120,5276,45,13
359,89,96,1.0,666,175,4777,26,17
360,89,99,1.0,714,220,6497,32,19
361,89,15,-1.0,0,1,1,28,18
362,90,53,1.0,758,235,4899,28,20
363,90,51,1.0,653,205,4601,33,19
364,90,7,-1.0,1,0,1,23,19
365,90,3,-1.0,1,0,1,32,10
366,90,54,1.0,715,192,3451,23,18
367,91,72,1.0,683,191,5564,36,16
368,91,41,0.6825469537333944,373,167,4366,49,19
369,92,61,1.0,448,177,4294,39,20
370,92,50,0.9696362073904325,533,168,3491,31,19
371,92,1,-1.0,0,1,1,22,11
372,92,31,0.30884184308841844,537,149,4818,48,13
373,92,82,1.0,776,223,5592,28,18
374,93,7,-1.0,1,0,1,22,14
375,93,78,1.0,748,220,2322,30,18
376,93,81,1.0,519,243,4338,50,20
377,94,45,0.7986595174262735,693,230,3730,37,18
378,94,96,1.0,418,173,3134,40,20
379,95,82,1.0,666,130,1422,36,12
380,95,48,0.9110898661567878,691,197,3138,37,16
381,96,45,0.7970358172087278,689,196,2429,36,16
382,96,53,1.0,546,234,2986,47,20
383,97,19,-0.07707747892412686,542,172,2491,49,14
384,97,27,0.19586267605633803,435,183,2272,44,20
385,97,68,1.0,511,201,1828,41,20
386,97,59,1.0,345,171,1582,50,20
387,98,42,0.7074074074074074,101,23,270,38,15
388,98,40,0.6362725450901804,598,84,998,23,10
389,98,55,1.0,438,88,1436,40,11
390,98,67,1.0,566,169,1182,27,19
391,99,44,0.8461538461538461,10,1,13,28,17
392,100,50,0.0,0,0,0,32,11
393,100,76,0.0,0,0,0,26,20
394,100,59,0.0,0,0,0,26,12
395,100,70,0.0,0,0,0,35,10
396,100,58,0.0,0,0,0,38,14
