RequestorID,Entry_date,Behavior,Reputation,Like_list_len,Block_list_len,ratings,mid_thres,low_thre
122,9,20,-0.00427578834847675,60,19,1871,27,14
123,10,64,1.0,41,20,1097,45,18
124,10,42,0.7639405204460966,55,19,1614,27,17
125,10,38,0.7224251278305333,47,20,1369,32,17
126,10,26,0.3301759133964817,55,21,1478,39,17
127,11,29,0.2788844621513944,46,23,1004,44,19
128,12,2,-1.0,1,0,1,24,15
129,12,96,1.0,41,23,1162,46,19
130,12,90,1.0,37,20,967,41,20
131,12,71,1.0,47,13,1024,30,11
132,13,24,0.06838453914767097,52,19,1009,36,14
133,13,18,-1.0,1,0,1,28,11
134,13,25,0.07837837837837838,38,18,1110,44,14
135,14,35,0.4479638009049774,54,12,1105,31,10
136,14,80,1.0,52,16,1158,34,13
137,15,88,1.0,48,20,954,41,15
138,15,71,1.0,45,24,1562,44,20
139,16,32,0.34318398474737843,53,18,1049,22,15
140,16,25,0.23160762942779292,52,19,1101,36,15
141,16,30,0.4387047031611411,45,23,1297,44,19
142,17,82,1.0,49,14,1099,26,12
143,17,78,1.0,56,12,1315,27,10
144,17,18,-1.0,1,0,1,26,16
145,17,90,1.0,53,15,1073,25,11
146,18,90,1.0,42,24,1041,47,20
147,18,98,1.0,56,20,1204,24,16
148,19,45,0.8465909090909091,56,18,704,25,14
149,20,60,1.0,46,14,998,34,11
150,21,74,1.0,40,20,940,50,18
151,21,52,1.0,52,18,1004,31,14
152,22,64,1.0,51,12,997,29,10
153,23,8,-1.0,0,0,1,36,10
154,23,17,-1.0,1,0,1,29,12
155,23,19,-0.017786561264822136,55,20,1012,22,17
156,23,19,-0.017077798861480076,39,15,1054,49,11
157,23,84,1.0,49,22,1067,36,20
158,24,75,1.0,46,12,1100,40,10
159,25,29,0.19223826714801445,51,15,1108,30,11
160,25,36,0.3490304709141274,49,20,1083,34,20
161,25,73,1.0,40,19,1033,48,17
162,26,74,1.0,45,19,1171,40,19
163,26,98,1.0,48,19,1176,34,17
164,26,96,1.0,40,18,1110,37,20
165,27,81,1.0,48,19,784,33,17
166,28,67,1.0,46,12,962,34,10
167,28,27,0.11606456571867795,37,19,1301,50,18
168,28,42,0.6267942583732058,48,15,1254,31,12
169,28,96,1.0,38,15,1255,46,13
170,29,7,-1.0,0,1,1,33,17
171,29,26,0.10912343470483005,49,15,1118,23,12
172,29,33,0.35234215885947046,47,15,982,31,12
173,29,21,0.0,47,15,1259,29,12
174,30,35,0.5411499436302142,47,18,887,29,19
175,30,12,-1.0,1,0,1,45,19
176,30,83,1.0,47,18,1415,30,18
177,30,77,1.0,45,14,1133,38,13
178,31,20,-0.0063532401524777635,37,14,787,45,13
179,31,33,0.32087227414330216,46,14,963,31,13
180,32,74,1.0,40,18,1116,41,19
181,32,56,1.0,44,14,1199,35,11
182,33,99,1.0,37,13,860,23,12
183,33,100,1.0,35,18,1004,46,18
184,33,13,-1.0,1,0,1,31,18
185,33,56,1.0,48,19,1081,22,20
186,34,48,0.9318181818181818,45,16,1232,25,14
187,34,41,0.6040268456375839,42,11,745,35,10
188,34,80,1.0,43,14,1009,30,11
189,34,39,0.5457463884430177,44,18,1246,27,19
190,34,30,0.19883040935672514,41,14,855,27,12
191,35,36,0.38431876606683807,34,13,778,26,13
192,35,37,0.468944099378882,34,14,1288,43,13
193,35,36,0.2812105926860025,47,14,793,21,12
194,35,74,1.0,27,12,657,33,12
195,36,3,-1.0,1,0,1,41,15
196,36,33,0.29991431019708653,42,17,1167,28,17
197,37,62,1.0,24,14,678,45,14
198,37,45,0.827972027972028,42,16,715,27,15
199,37,70,1.0,38,17,1111,36,19
200,38,33,0.3845278725824801,30,17,879,49,18
201,39,17,-0.027194066749072928,40,16,809,30,19
202,39,5,-1.0,1,0,1,33,11
203,39,12,-1.0,1,0,1,35,18
204,39,16,-1.0,1,0,1,47,12
205,40,25,0.13587604290822408,30,14,839,45,14
206,40,76,1.0,30,15,957,45,16
207,40,96,1.0,38,16,887,34,17
208,40,27,0.2220795892169448,35,13,779,40,13
209,41,69,1.0,38,17,916,29,20
210,41,94,1.0,37,10,957,34,10
211,42,54,1.0,37,13,774,31,12
212,42,65,1.0,39,10,857,25,10
213,42,53,1.0,37,13,884,30,11
214,43,94,1.0,38,13,1051,25,12
215,43,2,-1.0,0,0,1,46,12
216,43,79,1.0,27,16,768,46,18
217,43,99,1.0,31,13,935,41,11
218,43,27,0.166988416988417,31,16,1036,42,18
219,44,75,1.0,29,13,647,43,13
220,44,85,1.0,34,13,1100,37,13
221,45,61,1.0,35,14,1191,26,14
222,45,84,1.0,30,14,1130,40,14
223,45,42,0.6150556030795552,26,15,1169,47,16
224,46,46,0.8174311926605504,33,16,1090,29,18
225,47,15,-0.08579881656804733,24,13,338,46,12
226,47,85,1.0,28,13,1219,40,13
227,47,55,1.0,32,17,1050,33,20
228,47,57,1.0,36,15,1062,22,15
229,47,18,-0.01861427094105481,24,14,967,46,14
230,48,42,0.7272727272727273,31,13,594,33,12
231,48,14,-1.0,1,0,1,41,18
232,48,79,1.0,23,16,928,46,19
233,49,25,0.10882708585247884,22,15,827,47,15
234,50,4,-1.0,0,1,1,35,14
235,50,81,1.0,24,15,913,41,15
236,50,45,0.8122568093385214,31,16,1028,23,17
237,51,51,1.0,21,9,572,44,10
238,51,45,0.9023066485753053,31,15,737,24,19
239,51,43,0.7920353982300885,24,15,904,42,18
240,52,53,1.0,28,12,710,32,11
241,52,55,1.0,27,16,962,35,20
242,53,71,1.0,22,13,1036,41,14
243,54,65,1.0,20,15,845,50,17
244,54,59,1.0,25,15,699,37,19
245,54,88,1.0,16,11,671,48,16
246,54,68,1.0,20,14,698,39,18
247,55,67,1.0,24,14,855,34,15
248,56,94,1.0,22,12,825,39,12
249,56,47,0.889413988657845,23,16,1058,37,20
250,56,22,0.004285714285714286,24,9,700,30,10
251,56,74,1.0,24,12,425,32,13
252,57,69,1.0,19,12,573,48,11
253,57,32,0.20699708454810495,19,15,1029,48,18
254,57,80,1.0,22,15,716,39,19
255,57,32,0.1192468619246862,19,14,478,50,16
256,58,43,0.7854630715123095,25,11,853,24,12
257,58,77,1.0,23,14,681,29,19
258,58,10,-1.0,1,0,1,47,17
259,58,16,-0.02606310013717421,23,12,729,28,14
260,59,58,1.0,26,14,779,22,17
261,60,44,0.8015873015873016,14,13,504,45,15
262,60,49,0.8981636060100167,20,13,599,37,16
263,61,87,1.0,16,13,524,42,15
264,61,65,1.0,20,14,754,30,18
265,61,92,1.0,19,14,581,34,18
266,61,28,0.12164296998420221,16,15,633,47,20
267,61,86,1.0,16,13,683,48,16
268,62,43,0.8223039215686274,23,11,816,22,13
269,62,100,1.0,18,8,776,36,10
270,62,19,-0.03133903133903134,21,14,351,24,19
271,62,80,1.0,16,14,756,45,19
272,62,81,1.0,16,8,678,45,10
273,63,96,1.0,16,13,525,46,19
274,63,37,0.5187713310580204,23,13,586,22,17
275,64,72,1.0,22,12,783,22,15
276,64,93,1.0,17,11,289,35,13
277,64,15,-0.062111801242236024,20,11,322,23,12
278,64,77,1.0,15,12,689,49,14
279,64,73,1.0,17,12,625,34,15
280,65,59,1.0,17,10,867,39,12
281,65,69,1.0,18,10,479,30,13
282,65,37,0.4461538461538462,20,11,455,25,16
283,66,27,0.18972332015810275,15,10,759,40,12
284,66,99,1.0,15,10,720,45,12
285,67,97,1.0,14,12,524,40,19
286,68,9,-1.0,1,0,1,47,15
287,68,36,0.34036144578313254,13,11,664,48,16
288,69,29,0.14457831325301204,14,10,747,36,13
289,69,4,-1.0,1,0,1,30,20
290,69,45,0.8431372549019608,12,10,561,40,11
291,69,54,1.0,16,12,467,24,19
292,70,95,1.0,13,12,343,38,18
293,70,15,-1.0,1,0,1,22,20
294,70,83,1.0,11,10,375,47,13
295,71,21,0.0,10,11,376,49,14
296,71,61,1.0,12,13,750,29,20
297,71,90,1.0,10,13,596,42,20
298,71,99,1.0,10,13,421,47,20
299,71,51,1.0,16,10,441,22,13
300,72,66,1.0,16,10,426,22,15
301,72,35,0.3511111111111111,14,12,675,23,20
302,72,90,1.0,14,11,431,24,18
303,73,13,-0.07755102040816327,10,6,245,43,10
304,73,22,0.005272407732864675,16,11,569,21,20
305,73,63,1.0,16,10,557,22,17
306,73,73,1.0,12,8,288,33,12
307,74,22,0.009202453987730062,13,11,326,24,20
308,74,52,1.0,9,11,271,43,20
309,74,39,0.6024590163934426,9,10,732,41,18
310,75,87,1.0,9,9,571,45,15
311,75,11,-1.0,1,0,1,40,18
312,76,5,-1.0,0,1,1,48,16
313,76,59,1.0,11,9,439,24,16
314,76,51,1.0,10,8,678,27,11
315,76,20,-0.005141388174807198,8,8,389,45,11
316,77,4,-1.0,0,1,1,43,20
317,77,84,1.0,10,7,410,36,12
318,77,19,-1.0,0,1,1,37,15
319,78,37,0.503957783641161,8,6,379,44,11
320,78,66,1.0,11,8,476,23,17
321,78,2,-1.0,1,0,1,29,11
322,79,94,1.0,7,8,442,44,19
323,79,3,-1.0,0,1,1,45,19
324,79,55,1.0,7,7,490,42,14
325,79,31,0.11864406779661017,9,6,177,29,11
326,79,62,1.0,7,6,534,44,13
327,80,15,-0.022277227722772276,7,6,404,43,15
328,81,69,1.0,7,5,254,48,16
329,81,39,0.5,7,7,524,45,20
330,81,34,0.3320610687022901,7,4,262,44,13
331,81,96,1.0,9,7,208,33,20
332,81,100,1.0,7,4,361,41,13
333,82,28,0.23671497584541062,10,5,414,25,19
334,82,33,0.13692946058091288,9,2,241,35,10
335,82,20,-0.002369668246445498,12,4,422,22,13
336,82,43,0.8165137614678899,7,5,545,43,18
337,83,22,0.03232323232323232,7,4,495,41,15
338,84,73,1.0,7,2,376,40,11
339,84,100,1.0,7,2,486,47,11
340,84,56,1.0,10,2,234,24,12
341,84,80,1.0,7,4,129,50,20
342,85,89,1.0,11,3,292,21,16
343,85,67,1.0,8,3,156,37,16
344,85,11,-1.0,1,0,1,46,20
345,85,94,1.0,8,3,338,35,15
346,85,31,0.06091370558375635,9,3,197,25,19
347,86,24,0.07434944237918216,5,3,269,41,17
348,86,27,0.20553359683794467,7,2,253,33,11
349,86,95,1.0,7,3,297,35,16
350,86,62,1.0,5,3,158,50,15
351,86,78,1.0,8,3,229,24,18
352,87,18,-0.016042780748663103,5,3,187,48,17
353,87,64,1.0,7,2,116,23,12
354,87,51,1.0,6,3,83,34,19
355,88,4,-1.0,0,0,1,26,20
356,89,71,1.0,5,3,244,47,17
357,89,21,0.0,5,2,322,47,12
358,89,22,0.12886597938144329,5,2,194,36,11
359,89,91,1.0,5,3,53,31,14
360,89,24,0.1725067385444744,5,3,371,32,19
361,90,12,-1.0,1,0,1,25,10
362,90,78,1.0,5,3,145,48,17
363,90,51,1.0,5,3,282,50,16
364,90,17,-1.0,1,0,1,25,11
365,91,70,1.0,4,3,289,31,15
366,91,89,1.0,4,2,214,49,11
367,91,54,1.0,4,3,188,33,17
368,92,20,0.0,3,3,95,37,15
369,93,32,0.14285714285714285,2,1,63,47,10
370,94,60,1.0,2,3,144,22,17
371,94,88,1.0,1,3,132,28,18
372,94,10,-1.0,1,0,1,48,12
373,94,13,-0.0375,1,3,80,44,16
374,95,14,-1.0,0,0,1,40,14
375,95,14,-1.0,0,0,1,38,13
376,96,51,1.0,0,3,89,23,16
377,96,1,-1.0,0,1,1,45,11
378,96,100,1.0,0,2,84,39,12
379,96,51,1.0,0,2,136,38,13
380,96,8,-1.0,0,1,1,38,19
381,97,71,1.0,0,2,85,31,15
382,97,37,0.35714285714285715,0,1,98,50,12
383,97,33,0.0,0,2,132,36,16
384,97,24,0.0,0,1,30,21,11
385,97,38,0.35,0,2,100,30,17
386,98,86,1.0,0,1,33,42,15
387,98,95,1.0,0,1,59,35,17
388,98,21,0.0,0,1,4,25,18
389,99,39,1.0,0,0,15,26,11
390,99,86,1.0,0,0,27,27,13
391,99,38,1.0,0,0,35,40,19
392,99,6,-1.0,0,1,1,40,20
393,100,7,0.0,0,0,0,31,14
394,100,57,0.0,0,0,0,21,16
395,100,65,0.0,0,0,0,31,16
